filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
Paste-0.9.3/paste/auth/cas.py,75,Module 'urllib' has no 'urlopen' member,Category.E,no-member,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,HIGH,MEDIUM
Paste-0.9.3/paste/auth/digest.py,49,"Exactly one space required before assignment
        nonce  = md5.md5(""%s:%s"" % (time.time(),random.random())).hexdigest()
               ^",Category.C,bad-whitespace,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,HIGH,LOW
Paste-0.9.3/paste/auth/digest.py,49,"Exactly one space required after comma
        nonce  = md5.md5(""%s:%s"" % (time.time(),random.random())).hexdigest()
                                               ^",Category.C,bad-whitespace,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,HIGH,LOW
Paste-0.9.3/paste/auth/digest.py,50,"Exactly one space required after comma
        opaque = md5.md5(""%s:%s"" % (time.time(),random.random())).hexdigest()
                                               ^",Category.C,bad-whitespace,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,HIGH,LOW
Paste-0.9.3/paste/auth/digest.py,104,"Exactly one space required after comma
            assert authpath.split(""?"",1)[0] in fullpath
                                     ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/auth/digest.py,110,Comparison should be qop == 'auth',Category.C,misplaced-comparison-constant,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/evalexception/evalcontext.py,35,"Missing parentheses in call to 'exec' (&lt;string&gt;, line 35)",Category.E,syntax-error,Use of exec detected.,HIGH,MEDIUM
Paste-0.9.3/paste/exceptions/collector.py,301,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Paste-0.9.3/paste/exceptions/collector.py,310,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Paste-0.9.3/paste/util/classinstance.py,27,Instance of 'dict' has no 'has_key' member,Category.E,no-member,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/util/classinstance.py,27,Instance of 'dict' has no 'has_key' member,Category.E,no-member,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/util/threadedprint.py,125,Instance of 'dict' has no 'has_key' member,Category.E,no-member,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/util/threadedprint.py,207,Instance of 'dict' has no 'has_key' member,Category.E,no-member,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpexceptions.py,608,"No space allowed after bracket
        assert not warning_level or ( warning_level &gt; 99 and
                                    ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpexceptions.py,178,Undefined variable 'basestring',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpexceptions.py,180,Undefined variable 'basestring',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,331,"Exactly one space required after comma
        assert isinstance(self.name,str)
                                   ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,342,"Exactly one space required after comma
        assert self.version in ('1.1','1.0','0.9')
                                     ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,342,"Exactly one space required after comma
        assert self.version in ('1.1','1.0','0.9')
                                           ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,425,"Exactly one space required after comma
        assert isinstance(values, (tuple,list))
                                        ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,705,"Exactly one space required after comma
        assert isinstance(max_age,(type(None),int))
                                 ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,705,"Exactly one space required after comma
        assert isinstance(max_age,(type(None),int))
                                             ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,706,"Exactly one space required after comma
        assert isinstance(s_maxage,(type(None),int))
                                  ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Paste-0.9.3/paste/httpheaders.py,706,"Exactly one space required after comma
        assert isinstance(s_maxage,(type(None),int))
                                              ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
