filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
buildbot-1.2.0/buildbot/changes/pb.py,105,Too many arguments (6/5),Category.R,too-many-arguments,Possible hardcoded password: 'changepw',MEDIUM,LOW
buildbot-1.2.0/buildbot/changes/svnpoller.py,25,"standard import ""import xml.dom.minidom"" should be placed before ""from future.moves.urllib.parse import quote_plus as urlquote_plus""",Category.C,wrong-import-order,"Using xml.dom.minidom to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",HIGH,LOW
buildbot-1.2.0/buildbot/clients/tryclient.py,560,Attribute 'bsid' defined outside __init__,Category.W,attribute-defined-outside-init,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,HIGH,LOW
buildbot-1.2.0/buildbot/db/base.py,72,Line too long (120/100),Category.C,line-too-long,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",HIGH,MEDIUM
buildbot-1.2.0/buildbot/db/model.py,833,"Variable name ""r"" doesn't conform to snake_case naming style",Category.C,invalid-name,Possible SQL injection vector through string-based query construction.,MEDIUM,MEDIUM
buildbot-1.2.0/buildbot/process/users/users.py,167,"Variable name ""m"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",HIGH,MEDIUM
buildbot-1.2.0/buildbot/process/users/users.py,184,"Variable name ""m"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",HIGH,MEDIUM
buildbot-1.2.0/buildbot/schedulers/timed.py,391,Catching too general exception Exception,Category.W,broad-except,"Try, Except, Pass detected.",HIGH,LOW
buildbot-1.2.0/buildbot/scripts/base.py,160,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
buildbot-1.2.0/buildbot/scripts/base.py,261,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
buildbot-1.2.0/buildbot/scripts/tryserver.py,34,"Variable name ""m"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",HIGH,MEDIUM
buildbot-1.2.0/buildbot/status/client.py,28,Unused argument 'port',Category.W,unused-argument,Possible hardcoded password: 'clientpw',MEDIUM,LOW
buildbot-1.2.0/buildbot/status/client.py,28,Unused argument 'user',Category.W,unused-argument,Possible hardcoded password: 'clientpw',MEDIUM,LOW
