filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
tmc-0.3.4/tmc/exercise_tests/maven.py,1,Missing module docstring,Category.C,missing-docstring,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",HIGH,LOW
tmc-0.3.4/tmc/exercise_tests/ant.py,1,Missing module docstring,Category.C,missing-docstring,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,94,Comparison to True should be just 'expr' or 'expr is True',Category.C,singleton-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,112,Comparison to True should be just 'expr' or 'expr is True',Category.C,singleton-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,132,Comparison to True should be just 'expr' or 'expr is True',Category.C,singleton-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,152,Comparison to False should be 'not expr' or 'expr is False',Category.C,singleton-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,155,Do not use `len(SEQUENCE)` to determine if a sequence is empty,Category.C,len-as-condition,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,173,Comparison to True should be just 'expr' or 'expr is True',Category.C,singleton-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,197,Comparison to False should be 'not expr' or 'expr is False',Category.C,singleton-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/tmc/tests/__init__.py,205,Do not use `len(SEQUENCE)` to determine if a sequence is empty,Category.C,len-as-condition,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tmc-0.3.4/setup.py,14,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
tmc-0.3.4/tmc/exercise_tests/check.py,1,Missing module docstring,Category.C,missing-docstring,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",HIGH,LOW
