filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
Pillow-2.3.0/setup.py,215,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/IptcImagePlugin.py,204,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/IptcImagePlugin.py,204,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/ImageCms.py,871,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
Pillow-2.3.0/Scripts/thresholder.py,44,Use of eval,Category.W,eval-used,Use of possibly insecure function - consider using safer ast.literal_eval.,HIGH,MEDIUM
Pillow-2.3.0/Tests/test_image_quantize.py,22,Final newline missing,Category.C,missing-final-newline,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
Pillow-2.3.0/PIL/ImageTk.py,120,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/ImageTk.py,240,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/IcnsImagePlugin.py,216,Module 'os' has no 'startfile' member,Category.E,no-member,Starting a process without a shell.,MEDIUM,LOW
Pillow-2.3.0/PIL/IcnsImagePlugin.py,216,Module 'os' has no 'startfile' member,Category.E,no-member,Starting a process with a partial executable path,HIGH,LOW
Pillow-2.3.0/PIL/GifImagePlugin.py,318,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/GifImagePlugin.py,335,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/GifImagePlugin.py,318,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/GifImagePlugin.py,335,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/JpegImagePlugin.py,354,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
Pillow-2.3.0/PIL/JpegImagePlugin.py,583,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
