filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
safety-1.8.3/safety/formatter.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,22,[22],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
safety-1.8.3/safety/formatter.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,28,"[28, 29, 30]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
safety-1.8.3/safety/formatter.py,HIGH,LOW,Starting a process with a partial executable path,28,"[28, 29, 30]",https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html,B607,start_process_with_partial_path
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,[34],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,[38],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,[52],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,[55],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,56,[56],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
safety-1.8.3/tests/test_safety.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,57,[57],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
