filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
tlslite-0.4.8/scripts/tls.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,128,[128],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,HIGH,Using xmlrpclib to parse untrusted XML data is known to be vulnerable to XML attacks. Use defused.xmlrpc.monkey_patch() function to monkey-patch xmlrpclib and mitigate XML vulnerabilities.,35,[35],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b411-import-xmlrpclib,B411,blacklist
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,[73],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,[74],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,[75],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,[76],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,[109],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,110,[110],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,[120],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,[129],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,130,[130],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,141,[141],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,[142],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,150,[150],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,179,[179],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,214,[214],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,224,[224],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,258,[258],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,282,[282],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,284,[284],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,286,[286],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,343,[343],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,350,[350],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,357,[357],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,364,[364],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,371,[371],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,378,[378],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,385,[385],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,392,[392],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,399,[399],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,400,"[400, 401]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,405,[405],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,406,"[406, 407]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,410,[410],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,411,"[411, 412]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tlslite-0.4.8/tests/tlstest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,474,[474],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
